AGE,AGE2,BLACK,EXP,EXP2,LWAGE,NEARC,SCHOOLING,SMSA,SOUTH,FATHEDUC,MOTHEDUC
31,961,0,10,100,6.685861,1,15,1,0,12.0,12.0
31,961,0,13,169,6.297109,1,12,1,0,,11.0
31,961,0,16,256,5.857933,1,9,1,0,8.0,11.0
32,1024,0,12,144,6.620073,1,14,1,0,,12.0
34,1156,0,14,196,6.109248,1,14,1,0,12.0,10.0
24,576,0,4,16,6.39693,1,14,1,0,12.0,9.0
33,1089,0,15,225,6.751101,1,12,1,0,7.0,12.0
26,676,0,6,36,6.590301,1,14,1,0,14.0,8.0
34,1156,0,16,256,6.54103,1,12,1,0,12.0,11.0
27,729,0,11,121,6.932448,1,10,1,0,12.0,12.0
28,784,0,8,64,7.05099,1,14,1,0,8.0,8.0
32,1024,0,10,100,6.890609,1,16,1,0,15.0,18.0
34,1156,0,13,169,6.588926,1,15,1,0,3.0,0.0
34,1156,0,14,196,6.282267,1,14,1,0,10.0,11.0
25,625,0,7,49,6.276643,1,12,1,0,11.0,11.0
26,676,0,7,49,5.666427,1,13,1,0,10.0,11.0
26,676,0,3,9,5.746203,1,17,1,0,12.0,12.0
24,576,0,5,25,6.001415,1,13,1,0,13.0,16.0
30,900,0,6,36,7.003066,1,18,1,0,12.0,12.0
27,729,0,9,81,6.49224,1,12,1,0,2.0,2.0
32,1024,0,14,196,6.070738,1,12,1,0,12.0,12.0
27,729,0,4,16,5.991465,1,17,1,1,18.0,16.0
26,676,0,5,25,5.572154,1,15,1,0,18.0,13.0
34,1156,0,15,225,5.991465,1,13,1,0,12.0,12.0
34,1156,0,12,144,6.357842,1,16,0,0,15.0,18.0
24,576,0,6,36,6.070738,1,12,1,0,13.0,13.0
25,625,0,2,4,6.152733,1,17,1,0,18.0,12.0
25,625,0,2,4,5.541264,1,17,1,0,12.0,14.0
26,676,0,8,64,6.437752,1,12,0,0,12.0,12.0
34,1156,0,15,225,6.507277,1,13,1,0,12.0,
30,900,0,12,144,6.955593,1,12,1,0,12.0,12.0
34,1156,0,11,121,7.520776,1,17,1,0,,4.0
33,1089,0,12,144,6.645091,1,15,1,0,16.0,12.0
34,1156,1,17,289,6.533789,1,11,1,0,,
24,576,0,3,9,6.476973,1,15,1,0,15.0,12.0
26,676,0,4,16,6.1717,1,16,0,0,13.0,18.0
24,576,0,2,4,5.831882,0,16,0,0,16.0,13.0
32,1024,0,12,144,6.809039,0,14,1,0,10.0,12.0
33,1089,0,15,225,5.860786,0,12,0,0,7.0,8.0
29,841,0,11,121,6.652863,0,12,1,0,8.0,9.0
26,676,0,8,64,6.55108,0,12,1,0,8.0,9.0
26,676,0,4,16,6.383507,0,16,0,0,12.0,12.0
24,576,0,6,36,6.60665,0,12,0,0,8.0,11.0
27,729,0,9,81,6.278522,0,12,0,0,10.0,8.0
25,625,0,3,9,6.033086,0,16,1,0,18.0,13.0
34,1156,0,10,100,7.239933,0,18,1,0,12.0,12.0
34,1156,0,16,256,6.306275,0,12,0,0,8.0,10.0
24,576,0,7,49,6.487684,1,11,0,0,11.0,12.0
25,625,0,7,49,6.349139,1,12,0,0,10.0,12.0
29,841,0,10,100,6.436151,1,13,0,0,,12.0
31,961,0,9,81,6.09131,1,16,1,0,15.0,12.0
27,729,0,6,36,6.357842,1,15,0,0,12.0,12.0
27,729,0,8,64,6.291569,1,13,0,0,12.0,12.0
30,900,0,9,81,6.734591,1,15,0,0,9.0,12.0
29,841,0,9,81,6.584791,0,14,1,0,,8.0
26,676,0,7,49,6.322565,0,13,1,0,6.0,11.0
24,576,0,5,25,5.811141,0,13,0,0,,
24,576,0,3,9,6.234411,0,15,1,1,10.0,14.0
31,961,0,13,169,6.357842,0,12,1,0,8.0,12.0
29,841,0,11,121,6.23637,0,12,1,0,2.0,6.0
25,625,0,4,16,5.739793,1,15,1,0,9.0,7.0
34,1156,0,16,256,6.357842,1,12,1,0,8.0,8.0
34,1156,0,16,256,6.507277,1,12,1,0,,12.0
27,729,0,9,81,6.447306,1,12,1,0,12.0,16.0
25,625,0,3,9,6.50129,1,16,1,0,12.0,16.0
27,729,0,7,49,5.991465,1,14,1,0,12.0,12.0
24,576,0,7,49,5.393628,1,11,0,0,10.0,16.0
30,900,0,11,121,6.357842,1,13,1,0,,9.0
29,841,0,10,100,6.047372,1,13,1,0,,12.0
27,729,0,5,25,6.472346,1,16,1,0,14.0,16.0
28,784,0,7,49,5.843544,1,15,1,0,10.0,12.0
25,625,0,3,9,6.733402,1,16,1,1,11.0,14.0
25,625,0,4,16,6.437752,1,15,1,0,18.0,12.0
30,900,0,15,225,6.907755,1,9,1,0,8.0,
31,961,0,9,81,6.823286,1,16,1,0,8.0,6.0
31,961,0,13,169,6.593045,1,12,1,0,2.0,8.0
24,576,0,6,36,6.104793,1,12,1,1,10.0,10.0
29,841,0,9,81,6.180017,1,14,1,0,12.0,12.0
25,625,0,7,49,6.018593,1,12,1,0,11.0,10.0
30,900,0,10,100,6.785588,1,14,1,0,13.0,12.0
27,729,0,7,49,5.857933,0,14,1,0,10.0,12.0
27,729,0,4,16,6.214608,0,17,0,0,12.0,16.0
33,1089,0,12,144,6.597146,0,15,1,0,16.0,16.0
30,900,0,11,121,6.12905,0,13,1,0,12.0,12.0
28,784,0,6,36,6.580639,0,16,1,0,12.0,12.0
32,1024,0,11,121,6.549651,0,15,1,1,8.0,8.0
30,900,0,10,100,6.665684,0,14,1,0,9.0,15.0
29,841,0,7,49,6.829794,0,16,1,0,12.0,13.0
26,676,0,6,36,6.107023,0,14,1,0,12.0,13.0
24,576,0,3,9,5.783825,0,15,0,0,14.0,14.0
32,1024,0,13,169,6.526495,0,13,0,0,13.0,12.0
32,1024,0,10,100,6.257668,0,16,1,0,18.0,14.0
28,784,0,4,16,6.152733,0,18,1,0,18.0,14.0
34,1156,0,16,256,6.293419,0,12,0,0,8.0,7.0
29,841,0,9,81,6.747587,0,14,0,0,13.0,12.0
30,900,0,12,144,5.991465,0,12,0,0,9.0,12.0
27,729,0,3,9,6.304449,0,18,0,0,,
32,1024,0,10,100,6.357842,0,16,0,0,12.0,14.0
24,576,0,7,49,5.703783,0,11,0,0,13.0,13.0
32,1024,0,10,100,6.973543,0,16,0,0,,12.0
32,1024,0,14,196,6.580639,0,12,0,0,6.0,7.0
31,961,0,8,64,6.511745,0,17,1,0,12.0,11.0
27,729,0,4,16,6.605298,0,17,1,1,14.0,12.0
26,676,0,8,64,7.298445,0,12,1,0,8.0,
27,729,0,4,16,6.774224,0,17,0,0,8.0,14.0
33,1089,0,15,225,6.802395,0,12,0,0,8.0,12.0
31,961,0,12,144,6.685861,0,13,0,0,13.0,12.0
26,676,0,7,49,6.309918,0,13,0,0,8.0,12.0
34,1156,0,18,324,6.35437,0,10,0,0,8.0,9.0
27,729,0,9,81,6.291569,0,12,0,0,12.0,12.0
32,1024,0,10,100,6.672033,0,16,1,0,13.0,13.0
28,784,0,8,64,6.54103,0,14,0,0,12.0,10.0
26,676,0,4,16,5.521461,0,16,0,0,12.0,10.0
24,576,0,1,1,6.033086,0,17,1,0,14.0,13.0
32,1024,0,17,289,6.453625,0,9,0,0,3.0,4.0
32,1024,0,14,196,6.023448,0,12,1,0,,9.0
25,625,0,7,49,5.703783,0,12,0,0,,
26,676,0,3,9,6.340359,0,17,1,0,18.0,14.0
32,1024,0,10,100,6.463029,0,16,0,0,7.0,12.0
29,841,0,10,100,5.874931,0,13,0,0,,
33,1089,0,15,225,5.991465,0,12,0,0,,
31,961,0,13,169,6.023448,0,12,0,0,12.0,12.0
33,1089,0,13,169,6.274762,0,14,0,0,12.0,10.0
29,841,0,7,49,6.453625,0,16,0,0,12.0,10.0
27,729,0,7,49,4.969813,0,14,0,0,18.0,12.0
31,961,0,11,121,6.309918,0,14,0,0,17.0,13.0
32,1024,0,14,196,6.186209,0,12,0,0,7.0,8.0
31,961,0,8,64,6.393591,0,17,1,0,9.0,14.0
26,676,0,6,36,6.135565,0,14,1,1,,16.0
26,676,0,4,16,6.699501,0,16,0,0,,16.0
25,625,0,7,49,6.437752,0,12,0,0,8.0,11.0
31,961,0,13,169,6.949856,0,12,0,0,3.0,
27,729,0,5,25,6.684612,0,16,1,0,8.0,12.0
27,729,0,5,25,6.699501,0,16,1,0,8.0,9.0
26,676,0,3,9,6.070738,0,17,1,0,8.0,8.0
28,784,0,5,25,6.621406,0,17,1,0,8.0,8.0
26,676,0,6,36,5.68358,0,14,1,0,10.0,12.0
25,625,0,7,49,6.056784,1,12,1,0,12.0,12.0
33,1089,0,15,225,6.55108,1,12,1,0,,
25,625,0,3,9,5.648974,1,16,1,0,12.0,12.0
27,729,0,7,49,6.295266,1,14,0,0,13.0,14.0
25,625,0,7,49,6.173786,1,12,1,0,12.0,12.0
26,676,0,4,16,5.934894,1,16,1,0,13.0,14.0
30,900,0,8,64,6.230482,1,16,1,0,,
25,625,0,7,49,6.214608,1,12,1,0,,
33,1089,0,15,225,6.583409,1,12,1,0,12.0,8.0
25,625,0,7,49,5.393628,1,12,0,0,14.0,14.0
24,576,0,3,9,6.163315,1,15,0,0,,
26,676,0,7,49,7.091742,1,13,1,0,10.0,10.0
24,576,0,5,25,5.991465,1,13,0,0,12.0,12.0
29,841,0,7,49,6.398595,1,16,1,0,12.0,12.0
29,841,0,11,121,6.175867,1,12,0,0,12.0,8.0
33,1089,0,11,121,6.55108,1,16,0,0,7.0,12.0
27,729,0,9,81,6.645091,1,12,1,1,10.0,9.0
25,625,0,5,25,6.270988,1,14,1,1,10.0,9.0
30,900,0,8,64,6.109248,1,16,1,1,12.0,9.0
34,1156,0,18,324,6.33328,1,10,1,1,6.0,
32,1024,0,13,169,6.475433,1,13,1,1,7.0,0.0
32,1024,0,18,324,6.152733,1,8,1,1,9.0,12.0
24,576,0,2,4,5.616771,1,16,1,1,14.0,12.0
33,1089,0,11,121,6.577861,1,16,1,1,10.0,8.0
33,1089,0,15,225,6.986567,1,12,1,1,,
34,1156,0,12,144,6.511745,1,16,1,1,6.0,10.0
24,576,0,0,0,5.857933,0,18,0,1,15.0,12.0
28,784,1,8,64,6.645091,0,14,1,1,5.0,9.0
26,676,1,8,64,6.476973,0,12,0,1,0.0,6.0
30,900,0,15,225,6.621406,0,9,0,1,,4.0
27,729,0,11,121,5.874931,0,10,0,1,,4.0
24,576,0,9,81,5.521461,0,9,0,1,,4.0
28,784,0,10,100,5.993961,0,12,0,1,7.0,6.0
25,625,0,8,64,6.052089,0,11,0,1,7.0,6.0
25,625,0,10,100,5.659482,0,9,0,1,7.0,6.0
26,676,1,7,49,5.733341,0,13,0,1,6.0,12.0
24,576,1,4,16,6.359574,0,14,1,0,6.0,12.0
30,900,1,8,64,6.082219,0,16,0,1,7.0,8.0
31,961,0,13,169,6.109248,0,12,0,1,8.0,12.0
28,784,0,5,25,5.153292,0,17,1,1,,15.0
27,729,1,5,25,6.270988,0,16,1,0,8.0,9.0
30,900,1,12,144,6.177944,0,12,0,1,8.0,
27,729,1,9,81,6.725034,0,12,1,0,8.0,
34,1156,1,16,256,5.560682,0,12,0,1,,6.0
25,625,1,7,49,5.631212,0,12,0,1,,3.0
25,625,1,6,36,5.857933,0,13,0,1,,
24,576,0,7,49,4.976734,0,11,0,1,5.0,11.0
27,729,1,11,121,5.438079,0,10,0,1,,12.0
24,576,1,3,9,6.109248,0,15,1,0,,12.0
25,625,0,3,9,5.953243,0,16,1,1,12.0,12.0
34,1156,0,11,121,6.705639,0,17,1,1,13.0,12.0
30,900,0,8,64,6.869014,0,16,0,1,13.0,12.0
28,784,0,9,81,6.011267,0,13,0,1,14.0,12.0
25,625,0,3,9,6.265301,0,16,1,1,14.0,12.0
24,576,0,5,25,6.359574,0,13,1,0,14.0,10.0
28,784,0,8,64,6.429719,0,14,0,1,6.0,10.0
25,625,0,7,49,5.438079,1,12,1,1,7.0,12.0
30,900,1,13,169,6.363028,1,11,1,1,2.0,5.0
32,1024,0,8,64,7.051856,1,18,1,1,6.0,12.0
28,784,1,10,100,5.940171,1,12,1,1,,
27,729,1,5,25,6.423247,1,16,1,1,10.0,12.0
28,784,1,10,100,6.109248,1,12,1,1,10.0,8.0
25,625,1,7,49,6.052089,1,12,1,1,10.0,8.0
28,784,1,10,100,6.214608,1,12,1,1,8.0,2.0
25,625,0,7,49,6.569481,1,12,1,1,12.0,12.0
25,625,0,7,49,6.620073,1,12,1,1,4.0,12.0
24,576,0,3,9,5.777652,1,15,1,1,4.0,12.0
28,784,0,9,81,6.945051,1,13,1,1,8.0,12.0
25,625,0,3,9,6.196444,1,16,1,1,16.0,15.0
29,841,0,10,100,6.263398,1,13,1,1,10.0,12.0
29,841,1,12,144,5.961005,1,11,1,1,5.0,5.0
26,676,1,10,100,6.131227,1,10,1,1,12.0,2.0
24,576,1,3,9,5.991465,1,15,1,1,5.0,8.0
27,729,1,6,36,6.602588,1,15,1,1,9.0,16.0
26,676,1,6,36,6.395262,1,14,1,1,6.0,10.0
33,1089,1,9,81,7.030858,0,18,0,1,18.0,18.0
25,625,1,5,25,6.398595,1,14,1,1,,
26,676,1,10,100,5.697093,1,10,1,1,,11.0
27,729,1,9,81,5.459586,1,12,1,1,,
25,625,1,6,36,5.393628,1,13,1,1,,
26,676,1,12,144,6.546785,1,8,1,1,,11.0
24,576,1,9,81,6.295266,1,9,1,1,,11.0
25,625,1,7,49,5.521461,1,12,1,1,,8.0
26,676,0,4,16,5.991465,1,16,1,1,12.0,12.0
31,961,0,10,100,6.047372,1,15,1,1,,
25,625,0,7,49,5.669881,1,12,1,1,6.0,5.0
33,1089,1,17,289,5.509388,1,10,1,1,,10.0
26,676,1,7,49,5.940171,1,13,1,1,,10.0
24,576,0,6,36,6.486161,1,12,1,1,12.0,9.0
32,1024,0,14,196,6.566672,1,12,1,1,9.0,12.0
29,841,0,9,81,6.175867,1,14,1,1,8.0,12.0
25,625,0,3,9,6.463029,1,16,1,1,8.0,12.0
32,1024,0,14,196,6.390241,1,12,1,1,12.0,14.0
31,961,0,18,324,6.359574,1,7,1,1,,
30,900,0,8,64,6.519147,0,16,1,1,,12.0
32,1024,0,10,100,7.338238,0,16,1,1,11.0,14.0
33,1089,0,15,225,6.756932,0,12,1,1,9.0,12.0
32,1024,0,8,64,6.280396,0,18,1,1,12.0,16.0
27,729,0,9,81,5.7301,0,12,1,1,12.0,12.0
29,841,0,9,81,6.39693,0,14,0,1,12.0,
31,961,0,17,289,6.437752,0,8,0,1,,
29,841,0,10,100,6.291569,0,13,1,1,10.0,10.0
27,729,0,8,64,5.840641,0,13,0,1,12.0,10.0
25,625,0,7,49,6.214608,0,12,0,1,12.0,10.0
26,676,1,9,81,5.768321,0,11,1,0,6.0,9.0
27,729,1,3,9,5.934894,0,18,0,1,4.0,10.0
25,625,1,4,16,5.236442,0,15,0,1,4.0,10.0
33,1089,1,18,324,5.123964,0,9,0,1,4.0,10.0
25,625,1,17,289,5.521461,0,2,0,1,6.0,
24,576,1,15,225,5.247024,0,3,0,1,6.0,5.0
28,784,1,10,100,6.907755,0,12,1,0,8.0,8.0
24,576,1,6,36,6.335054,0,12,0,1,,
24,576,1,9,81,6.436151,0,9,0,1,,7.0
24,576,1,6,36,6.570883,0,12,1,1,,
24,576,0,6,36,6.287858,0,12,0,1,12.0,10.0
26,676,1,7,49,5.872118,0,13,0,1,9.0,8.0
24,576,1,6,36,5.480639,0,12,0,1,,12.0
24,576,0,6,36,6.035481,0,12,0,1,9.0,12.0
27,729,0,8,64,6.933423,1,13,0,1,14.0,13.0
32,1024,0,9,81,5.686975,1,17,0,1,12.0,14.0
26,676,1,8,64,6.309918,1,12,1,1,,6.0
27,729,1,9,81,6.287858,1,12,1,1,,8.0
30,900,0,19,361,5.857933,1,5,0,1,2.0,3.0
27,729,0,9,81,6.566672,1,12,0,1,8.0,12.0
29,841,1,11,121,5.433722,1,12,0,1,4.0,4.0
27,729,1,9,81,5.393628,1,12,0,1,4.0,3.0
29,841,1,11,121,5.736572,1,12,0,1,8.0,2.0
24,576,1,6,36,5.768321,1,12,1,0,10.0,
27,729,1,9,81,5.713733,1,12,0,1,10.0,9.0
26,676,0,7,49,6.109248,1,13,0,1,5.0,12.0
29,841,1,11,121,6.624065,1,12,1,1,9.0,11.0
26,676,0,8,64,6.082219,1,12,0,1,4.0,11.0
28,784,1,11,121,5.783825,1,11,0,1,1.0,7.0
32,1024,0,10,100,6.74052,1,16,0,1,,12.0
26,676,0,6,36,5.746203,1,14,0,1,12.0,14.0
34,1156,0,15,225,6.1717,1,13,1,1,7.0,12.0
31,961,0,13,169,6.061457,1,12,1,1,10.0,9.0
29,841,0,9,81,6.194406,1,14,1,1,11.0,9.0
24,576,0,6,36,5.888878,1,12,1,1,11.0,9.0
33,1089,0,13,169,5.991465,1,14,1,1,0.0,2.0
24,576,1,6,36,6.047372,1,12,1,1,7.0,8.0
27,729,1,9,81,5.739793,1,12,0,1,5.0,5.0
27,729,1,10,100,5.602119,1,11,0,1,3.0,7.0
26,676,1,2,4,5.953243,1,18,1,1,12.0,12.0
24,576,1,2,4,6.270988,1,16,1,1,12.0,12.0
31,961,0,14,196,6.55108,1,11,0,1,6.0,10.0
32,1024,0,16,256,5.9428,1,10,0,1,6.0,5.0
28,784,0,10,100,6.142037,1,12,0,1,12.0,12.0
34,1156,0,18,324,5.991465,1,10,0,1,8.0,8.0
33,1089,0,17,289,6.120297,1,10,0,1,9.0,8.0
24,576,1,6,36,5.560682,0,12,0,1,,4.0
28,784,1,9,81,6.558198,0,13,1,0,0.0,7.0
30,900,0,11,121,6.033086,0,13,0,1,,
27,729,1,10,100,5.521461,0,11,0,1,,13.0
24,576,1,6,36,6.131227,0,12,0,1,,2.0
26,676,1,12,144,5.783825,0,8,0,1,,
25,625,1,10,100,5.616771,0,9,0,1,,
26,676,1,8,64,5.783825,0,12,0,1,7.0,
25,625,1,4,16,5.703783,0,15,1,0,,8.0
31,961,1,17,289,5.521461,0,8,0,1,,8.0
28,784,0,10,100,5.662961,0,12,0,1,9.0,10.0
28,784,1,9,81,6.309918,0,13,1,1,3.0,8.0
33,1089,0,15,225,6.061457,0,12,0,1,12.0,12.0
30,900,1,16,256,5.926926,0,8,1,1,,
30,900,0,15,225,6.357842,0,9,0,1,5.0,4.0
25,625,0,6,36,6.274762,0,13,0,1,5.0,
24,576,0,6,36,5.521461,0,12,1,1,4.0,
27,729,0,9,81,6.086775,0,12,0,1,,8.0
26,676,0,8,64,6.124683,0,12,0,1,,6.0
27,729,0,9,81,6.082219,0,12,0,1,5.0,5.0
27,729,1,9,81,6.309918,0,12,0,1,,5.0
25,625,0,3,9,6.476973,0,16,1,1,12.0,16.0
26,676,0,9,81,6.047372,0,11,0,1,7.0,3.0
27,729,0,8,64,6.040255,0,13,1,1,18.0,8.0
25,625,0,5,25,5.298317,0,14,1,1,18.0,8.0
26,676,0,12,144,5.991465,0,8,0,1,3.0,10.0
24,576,0,9,81,5.703783,0,9,1,1,5.0,
30,900,0,12,144,6.570883,0,12,1,1,5.0,7.0
25,625,0,7,49,5.986452,0,12,0,1,12.0,8.0
29,841,0,14,196,5.986452,0,9,0,1,6.0,8.0
28,784,0,6,36,6.598509,0,16,1,1,5.0,0.0
25,625,0,7,49,6.533789,0,12,0,1,12.0,12.0
28,784,0,16,256,5.356586,0,6,0,1,3.0,11.0
31,961,0,13,169,6.120297,0,12,0,1,,9.0
24,576,0,3,9,5.857933,0,15,1,1,17.0,12.0
28,784,0,6,36,6.357842,0,16,0,1,,16.0
31,961,0,9,81,6.549651,0,16,0,0,10.0,14.0
27,729,0,5,25,5.926926,0,16,0,1,14.0,12.0
24,576,0,5,25,5.926926,0,13,0,1,14.0,12.0
33,1089,0,15,225,5.897154,0,12,0,1,10.0,9.0
29,841,1,11,121,5.393628,0,12,1,1,11.0,4.0
31,961,1,9,81,6.431331,0,16,1,1,0.0,0.0
31,961,1,14,196,5.926926,0,11,0,1,,
26,676,1,4,16,5.831882,0,16,0,1,12.0,10.0
24,576,1,2,4,5.940171,0,16,0,1,12.0,10.0
32,1024,0,15,225,5.560682,0,11,1,1,,
30,900,1,16,256,6.192362,0,8,1,1,,
26,676,1,9,81,6.070738,0,11,1,1,8.0,9.0
27,729,1,10,100,5.899898,0,11,1,1,8.0,
33,1089,1,13,169,5.549076,0,14,1,1,,
26,676,0,6,36,6.240276,0,14,1,1,12.0,12.0
31,961,0,10,100,5.662961,0,15,1,1,8.0,9.0
30,900,0,6,36,6.763885,0,18,1,1,8.0,13.0
25,625,0,7,49,6.070738,0,12,1,1,7.0,8.0
29,841,0,22,484,6.214608,0,1,1,1,0.0,3.0
24,576,0,2,4,6.306275,0,16,1,1,12.0,12.0
29,841,0,11,121,5.991465,0,12,1,1,4.0,6.0
30,900,0,15,225,6.070738,0,9,1,1,,8.0
24,576,0,5,25,5.926926,0,13,0,1,16.0,13.0
32,1024,0,14,196,6.304449,0,12,1,1,12.0,12.0
24,576,0,6,36,5.926926,0,12,0,1,12.0,12.0
25,625,0,5,25,6.214608,0,14,0,1,10.0,12.0
24,576,0,2,4,5.872118,0,16,0,1,18.0,15.0
29,841,0,11,121,6.39693,0,12,1,0,9.0,12.0
34,1156,0,16,256,6.476973,0,12,1,1,2.0,3.0
32,1024,0,14,196,6.742881,0,12,1,1,8.0,8.0
27,729,0,9,81,5.783825,0,12,1,1,10.0,9.0
33,1089,1,15,225,5.666427,1,12,0,1,,
24,576,1,4,16,6.124683,1,14,0,1,5.0,5.0
29,841,1,9,81,6.566672,1,14,1,1,12.0,12.0
34,1156,0,15,225,6.023448,1,13,0,1,11.0,12.0
25,625,1,3,9,6.475433,1,16,1,1,,16.0
26,676,0,7,49,6.45047,1,13,1,1,,
28,784,0,6,36,6.580639,1,16,0,1,10.0,12.0
32,1024,0,14,196,6.816736,1,12,1,1,12.0,9.0
26,676,0,7,49,5.926926,1,13,0,1,8.0,5.0
27,729,0,3,9,6.383507,1,18,1,1,12.0,12.0
32,1024,0,10,100,6.638568,0,16,0,1,,12.0
26,676,0,8,64,6.214608,0,12,0,1,4.0,9.0
25,625,1,8,64,5.616771,0,11,1,0,11.0,10.0
24,576,1,8,64,5.560682,0,10,1,0,11.0,10.0
28,784,0,6,36,6.869014,0,16,0,1,12.0,16.0
28,784,1,10,100,6.437752,0,12,0,1,,3.0
26,676,1,8,64,5.808143,0,12,0,1,,
29,841,1,11,121,6.437752,0,12,0,1,,10.0
24,576,1,8,64,5.521461,0,10,0,1,,
34,1156,1,16,256,5.883322,0,12,0,1,,
34,1156,1,16,256,6.309918,0,12,0,1,,6.0
24,576,1,6,36,5.998937,0,12,0,1,,
26,676,1,9,81,6.137727,0,11,1,0,9.0,9.0
24,576,1,6,36,5.981414,0,12,0,1,4.0,5.0
24,576,1,6,36,5.627621,0,12,0,1,,8.0
27,729,1,7,49,5.991465,0,14,0,1,,
24,576,1,2,4,6.028278,0,16,0,1,,
33,1089,1,15,225,6.135565,0,12,0,1,7.0,7.0
33,1089,0,9,81,7.273787,0,18,0,1,,
27,729,1,17,289,4.828314,0,4,0,1,,
34,1156,1,18,324,5.298317,0,10,0,1,,8.0
31,961,1,15,225,5.703783,0,10,0,1,,9.0
32,1024,1,16,256,6.25575,0,10,0,1,,9.0
25,625,1,6,36,5.583496,0,13,1,1,10.0,12.0
26,676,1,9,81,5.783825,0,11,0,1,,
30,900,1,15,225,5.857933,0,9,1,1,7.0,10.0
34,1156,1,19,361,5.828946,0,9,0,1,,
25,625,1,6,36,6.437752,0,13,0,1,3.0,7.0
29,841,0,13,169,5.365976,0,10,0,1,,9.0
28,784,0,10,100,6.533789,0,12,0,1,9.0,12.0
32,1024,0,18,324,5.616771,0,8,1,1,5.0,12.0
32,1024,0,16,256,6.124683,0,10,0,1,6.0,10.0
26,676,1,8,64,6.421622,0,12,1,1,,8.0
25,625,1,3,9,6.59578,0,16,1,0,13.0,
26,676,1,8,64,5.09375,0,12,0,1,,
24,576,1,10,100,5.560682,0,8,0,1,,
27,729,0,10,100,6.198479,0,11,0,1,,
26,676,1,8,64,6.35437,0,12,1,0,,
25,625,1,7,49,6.234411,0,12,1,0,,
26,676,1,12,144,6.336826,0,8,1,1,,
29,841,1,14,196,6.244167,0,9,0,1,6.0,4.0
25,625,1,11,121,6.154858,0,8,1,0,6.0,4.0
27,729,1,8,64,5.81413,0,13,0,1,,12.0
28,784,1,10,100,6.175867,0,12,0,1,6.0,10.0
26,676,1,8,64,6.464588,0,12,0,1,6.0,10.0
25,625,1,9,81,6.350886,0,10,0,1,7.0,10.0
32,1024,1,20,400,5.752573,0,6,0,1,,
30,900,1,13,169,5.886104,0,11,1,1,0.0,8.0
25,625,1,7,49,5.826,0,12,1,1,,
26,676,0,7,49,5.991465,0,13,0,1,10.0,4.0
24,576,0,3,9,5.703783,0,15,0,1,,12.0
34,1156,0,18,324,6.363028,0,10,0,1,10.0,12.0
24,576,0,4,16,5.771441,0,14,0,1,8.0,12.0
26,676,1,8,64,6.163315,0,12,1,0,2.0,
25,625,1,12,144,6.098074,0,7,1,0,2.0,
25,625,1,13,169,5.703783,0,6,0,1,,6.0
27,729,1,11,121,5.529429,0,10,0,1,,5.0
25,625,1,7,49,6.037871,0,12,0,1,9.0,2.0
34,1156,1,22,484,5.758902,0,6,0,1,,
29,841,0,7,49,6.315358,0,16,0,1,10.0,12.0
31,961,0,7,49,6.580639,0,18,0,1,8.0,9.0
25,625,0,6,36,6.591674,0,13,0,1,8.0,12.0
25,625,0,7,49,5.749393,0,12,1,1,5.0,8.0
27,729,0,12,144,5.393628,0,9,0,1,9.0,3.0
25,625,1,11,121,5.459586,1,8,0,1,,4.0
27,729,1,12,144,5.808143,1,9,0,1,,5.0
26,676,1,9,81,5.808143,1,11,0,1,,5.0
30,900,1,13,169,5.808143,1,11,0,1,9.0,7.0
28,784,1,10,100,5.940171,1,12,0,1,9.0,7.0
26,676,1,8,64,5.966147,1,12,0,1,9.0,7.0
34,1156,1,23,529,5.521461,1,5,0,1,,6.0
27,729,1,4,16,6.511745,1,17,1,1,6.0,11.0
26,676,1,4,16,6.180017,1,16,1,1,7.0,10.0
25,625,1,3,9,6.645091,1,16,1,1,7.0,10.0
25,625,1,15,225,5.783825,1,4,1,1,0.0,4.0
30,900,1,13,169,6.142037,1,11,0,1,,
24,576,0,4,16,5.857933,1,14,0,1,16.0,10.0
26,676,1,8,64,5.926926,1,12,1,1,3.0,6.0
27,729,0,16,256,5.703783,1,5,0,1,1.0,1.0
25,625,1,3,9,6.163315,1,16,1,1,7.0,10.0
27,729,1,9,81,6.269096,1,12,1,0,,
26,676,1,10,100,6.240276,1,10,0,1,,
27,729,1,9,81,6.098074,1,12,1,0,,
29,841,1,12,144,5.57973,1,11,0,1,7.0,6.0
27,729,1,9,81,5.560682,1,12,0,1,7.0,6.0
24,576,1,9,81,5.762052,1,9,1,1,0.0,7.0
26,676,0,8,64,6.439351,0,12,0,1,12.0,11.0
25,625,0,8,64,5.991465,0,11,0,1,14.0,9.0
24,576,0,4,16,5.934894,0,14,1,1,11.0,10.0
29,841,0,7,49,6.688354,0,16,0,1,18.0,12.0
25,625,0,3,9,6.102559,0,16,0,1,18.0,12.0
28,784,0,7,49,5.765191,0,15,0,1,12.0,9.0
30,900,0,16,256,5.993961,0,8,0,1,,2.0
27,729,0,12,144,6.082219,0,9,1,1,2.0,2.0
24,576,0,8,64,6.033086,0,10,1,1,2.0,2.0
25,625,0,9,81,5.926926,0,10,0,1,5.0,11.0
30,900,0,8,64,6.423247,0,16,1,1,12.0,12.0
28,784,0,10,100,5.869297,0,12,1,1,13.0,12.0
28,784,0,4,16,6.052089,0,18,1,1,18.0,12.0
26,676,0,8,64,5.57973,0,12,0,1,18.0,12.0
